mark,userName,p_id,tag,submited,passing_rate,level,mark_idx,userName_idx,p_id_idx,level_idx,submited_idx,passing_rate_idx
Unaccepted,jyr靳,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2458,19,0,19,16
Unaccepted,DASH_X,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2459,19,0,19,16
Unaccepted,L__key,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,1606,19,0,19,16
Unaccepted,千手修罗,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,38,19,0,19,16
Unaccepted,傻肥狍子,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2460,19,0,19,16
Unaccepted,gu2663583984,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2461,19,0,19,16
Accepted,保护我方三四,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,2462,19,0,19,16
Unaccepted,Zombie_boy,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2463,19,0,19,16
Accepted,zttttttttttj,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,2464,19,0,19,16
Unaccepted,titank,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2465,19,0,19,16
Unaccepted,Jaryiyyyyy,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,401,19,0,19,16
Unaccepted,snn985,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2466,19,0,19,16
Unaccepted,kirito23333,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2467,19,0,19,16
Unaccepted,菜鸡刘宇轩,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,733,19,0,19,16
Unaccepted,都某叫什么,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,1607,19,0,19,16
Unaccepted,designeiir,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,1608,19,0,19,16
Unaccepted,IOIakwqy,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2468,19,0,19,16
Unaccepted,002_ZEROTWO,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2469,19,0,19,16
Accepted,LyricEpic,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,2152,19,0,19,16
Accepted,tbr666,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,2470,19,0,19,16
Unshown,,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,2,46,19,0,19,16
Accepted,ghost_D,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,1197,19,0,19,16
Accepted,ManicAntidote,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,2471,19,0,19,16
Accepted,GZMing,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,1791,19,0,19,16
Accepted,wsmnb,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,135,19,0,19,16
Accepted,左啦啦啦,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,941,19,0,19,16
Unaccepted,nightnowxk,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,1650,19,0,19,16
Unaccepted,cyb010526,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,576,19,0,19,16
Unaccepted,新生一一,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2472,19,0,19,16
Unaccepted,egy56u7k,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2473,19,0,19,16
Unaccepted,pan1978317677,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2474,19,0,19,16
Accepted,fanxuanming,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,1617,19,0,19,16
Accepted,学不可以已,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,2475,19,0,19,16
Accepted,dhreason,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,1619,19,0,19,16
Accepted,Destiny_Qing,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,2476,19,0,19,16
Unaccepted,zhubin2020,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,1620,19,0,19,16
Unaccepted,呐呐是笨笨,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,1317,19,0,19,16
Accepted,juzi75,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,2477,19,0,19,16
Accepted,梦里京华,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,2478,19,0,19,16
Accepted,zhaojiazheng200439,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,644,19,0,19,16
Accepted,majiao01,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,2479,19,0,19,16
Accepted,966123anyunchuan,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,2480,19,0,19,16
Unaccepted,fang96,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,1634,19,0,19,16
Accepted,fzt1426057268,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,598,19,0,19,16
Accepted,ss12345678,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,555,19,0,19,16
Accepted,zeroliebe,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,1580,19,0,19,16
Accepted,lzj2020,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,2481,19,0,19,16
Unaccepted,LeoWayyyyyyy,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,612,19,0,19,16
Accepted,IU__y,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,2482,19,0,19,16
Accepted,hzy2994066418,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,1633,19,0,19,16
Accepted,zzuyzf,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,2483,19,0,19,16
Unaccepted,Aros,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,466,19,0,19,16
Unaccepted,wsysh,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,143,19,0,19,16
Accepted,henrysheng0908,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,553,19,0,19,16
Accepted,Y_W_Z,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,1706,19,0,19,16
Accepted,叶林枫,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,1639,19,0,19,16
Unaccepted,qzhwDGS,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2484,19,0,19,16
Unaccepted,15565818518a,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,1646,19,0,19,16
Unaccepted,FraNny,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,1679,19,0,19,16
Unaccepted,Suminghao,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2485,19,0,19,16
Unaccepted,a554340466,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2486,19,0,19,16
Unaccepted,wyq123,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2487,19,0,19,16
Unaccepted,竹芒,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,1643,19,0,19,16
Unaccepted,星空1010,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2488,19,0,19,16
Unaccepted,潘毅Eric641,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,1098,19,0,19,16
Unaccepted,朱颜瘦,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,1644,19,0,19,16
Accepted,EZSeven,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,827,19,0,19,16
Unaccepted,洛笙_浅唱d,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2489,19,0,19,16
Accepted,黄秋杰,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,2490,19,0,19,16
Unaccepted,Hkrabs,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2491,19,0,19,16
Accepted,szyzm,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,2492,19,0,19,16
Accepted,Bill3420880687,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,574,19,0,19,16
Unaccepted,yq_ma1975,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2493,19,0,19,16
Accepted,untalented,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,2494,19,0,19,16
Unaccepted,z_wl,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2495,19,0,19,16
Accepted,kz大佬白雨潇,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,2496,19,0,19,16
Unaccepted,Ruizhangj,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2497,19,0,19,16
Accepted,鎏柏鱼_CBC,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,863,19,0,19,16
Accepted,acm120145,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,1658,19,0,19,16
Unaccepted,信息学carryHarry,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2498,19,0,19,16
Accepted,lrz20090730,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,628,19,0,19,16
Unaccepted,瞳祐zero,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2499,19,0,19,16
Unaccepted,tudoubuqiekuai,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2500,19,0,19,16
Unaccepted,hhhlxeexkhhh,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2501,19,0,19,16
Unaccepted,LYHkeep150,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2502,19,0,19,16
Unaccepted,wa_wwd,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,1122,19,0,19,16
Accepted,zhouyuchen124,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,2503,19,0,19,16
Accepted,liney,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,2504,19,0,19,16
Accepted,sunny2000,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,2505,19,0,19,16
Unaccepted,11onion11,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,1667,19,0,19,16
Accepted,马斯123456,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,1663,19,0,19,16
Accepted,就让她离开吧,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,2506,19,0,19,16
Unaccepted,自在wxg,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2507,19,0,19,16
Accepted,nzh2020,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,2508,19,0,19,16
Unaccepted,Chihao,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,987,19,0,19,16
Accepted,立志精通c,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,1712,19,0,19,16
Accepted,2020lyp,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,2509,19,0,19,16
Accepted,bangGuy,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,2510,19,0,19,16
Accepted,一只安静的喵,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,2511,19,0,19,16
Unaccepted,Icefruit,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2512,19,0,19,16
Accepted,xieyuhao666,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,2513,19,0,19,16
Unaccepted,—lzy—,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2514,19,0,19,16
Accepted,Hacket,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,636,19,0,19,16
Unaccepted,孜然萪学,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2515,19,0,19,16
Unaccepted,luke_ll,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2516,19,0,19,16
Unaccepted,2019112053lll,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2517,19,0,19,16
Accepted,hm_hanpeilun,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,1,648,19,0,19,16
Unaccepted,8igfive,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2518,19,0,19,16
Unaccepted,liyunxiang,P1024,"NOIp提高组
2001(或之前)",63.76,0.41,入门,0,2519,19,0,19,16
Unaccepted,qwerrewq,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2520,20,5,20,17
Accepted,kris08,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,1313,20,5,20,17
Accepted,zhangxinyang2008,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,479,20,5,20,17
Accepted,_111,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,682,20,5,20,17
Accepted,油炸海参,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,1412,20,5,20,17
Unaccepted,tkp875392925,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2521,20,5,20,17
Accepted,凋落的年华,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,1748,20,5,20,17
Accepted,xizhongtian,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2522,20,5,20,17
Unshown,,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,2,46,20,5,20,17
Accepted,ljc1641412838,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,1354,20,5,20,17
Accepted,C2023WK,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2523,20,5,20,17
Accepted,da49,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2524,20,5,20,17
Accepted,乔尼乔斯达,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,1358,20,5,20,17
Unaccepted,orionnn,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2525,20,5,20,17
Unaccepted,隐姓埋名xhy,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2526,20,5,20,17
Unaccepted,飞龙在天QAQ,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2527,20,5,20,17
Accepted,千里之外,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,1114,20,5,20,17
Accepted,Himeno_Sena,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2089,20,5,20,17
Accepted,菡萏禅语,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,747,20,5,20,17
Unaccepted,Lavida_Coles,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2528,20,5,20,17
Unaccepted,一u一风荷举,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,933,20,5,20,17
Accepted,xinzimin,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,1807,20,5,20,17
Unaccepted,TLB777,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2529,20,5,20,17
Unaccepted,AYSTsd2020,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2530,20,5,20,17
Unaccepted,空————城,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2531,20,5,20,17
Unaccepted,二中__张震宇,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2532,20,5,20,17
Unaccepted,孙翌珺,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2533,20,5,20,17
Unaccepted,原来是,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,896,20,5,20,17
Accepted,一定AKIOI,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2534,20,5,20,17
Accepted,std666,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,408,20,5,20,17
Unaccepted,Blate,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2535,20,5,20,17
Unaccepted,NatzuLSai,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,1263,20,5,20,17
Accepted,chenruixi,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2536,20,5,20,17
Unaccepted,qyxdoctor_权屹轩,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2537,20,5,20,17
Unaccepted,xiaoyu123,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,1082,20,5,20,17
Unaccepted,KAisru,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2538,20,5,20,17
Unaccepted,lxx1014,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2539,20,5,20,17
Unaccepted,Henry0213,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2540,20,5,20,17
Unaccepted,songziyan,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2541,20,5,20,17
Unaccepted,keda,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2542,20,5,20,17
Unaccepted,Ohmygod,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2325,20,5,20,17
Accepted,江秋和川,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2354,20,5,20,17
Accepted,PandaGhost,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2543,20,5,20,17
Accepted,l_k_m,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2319,20,5,20,17
Accepted,lrz20090730,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,628,20,5,20,17
Accepted,为什么又错了,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2544,20,5,20,17
Unaccepted,october1,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2545,20,5,20,17
Accepted,GJHTLAb,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2546,20,5,20,17
Accepted,_lzh_,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2547,20,5,20,17
Accepted,C2024yangyinuo,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,883,20,5,20,17
Accepted,Hacket,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,636,20,5,20,17
Unaccepted,koobkni,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2548,20,5,20,17
Accepted,只爱Doris的小凌,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2549,20,5,20,17
Accepted,XWD070719,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,649,20,5,20,17
Accepted,冰阔落好喝z,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2550,20,5,20,17
Accepted,钉钉_scp,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2551,20,5,20,17
Unaccepted,Tommy_Keen,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2083,20,5,20,17
Unaccepted,TwoJie,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2076,20,5,20,17
Accepted,wloving,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2552,20,5,20,17
Unaccepted,Oliver_Xuan,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2553,20,5,20,17
Unaccepted,zplszz,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2099,20,5,20,17
Unaccepted,uniqueharry,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2082,20,5,20,17
Accepted,wadezhou0327,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2554,20,5,20,17
Accepted,414sboy,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2555,20,5,20,17
Accepted,老子是神仙,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2556,20,5,20,17
Accepted,LLONG_MAX,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2557,20,5,20,17
Unaccepted,Alex张zc,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2558,20,5,20,17
Accepted,落雨廾匸,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,1397,20,5,20,17
Accepted,02我的,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2559,20,5,20,17
Unaccepted,cleverThew,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2560,20,5,20,17
Unaccepted,小橘子哟,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2561,20,5,20,17
Accepted,小洋芋,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,1338,20,5,20,17
Accepted,DNWy,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2562,20,5,20,17
Accepted,lir660,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,1399,20,5,20,17
Unaccepted,SamOLee,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2563,20,5,20,17
Accepted,zhaojiseng,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,752,20,5,20,17
Accepted,白昼流星,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2564,20,5,20,17
Accepted,qq1141194230,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2565,20,5,20,17
Accepted,Whisper_Rain,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2566,20,5,20,17
Accepted,Kagamino_Natsumi,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2567,20,5,20,17
Accepted,fj_jun,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2568,20,5,20,17
Unaccepted,Zomking,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2569,20,5,20,17
Unaccepted,logs404,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2570,20,5,20,17
Accepted,_Veritas,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,895,20,5,20,17
Accepted,cqbzljh,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2571,20,5,20,17
Unaccepted,唐宝亮JackBoe,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,1519,20,5,20,17
Accepted,lwcjx20110329,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2572,20,5,20,17
Accepted,蒟蒻___Rubbish,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,1404,20,5,20,17
Accepted,cirno⑨,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2573,20,5,20,17
Accepted,demonstrate_123,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2124,20,5,20,17
Accepted,WZY751205,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2574,20,5,20,17
Accepted,blahblah,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2575,20,5,20,17
Accepted,huangchiyu0725,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,677,20,5,20,17
Accepted,有戏有戏地,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2576,20,5,20,17
Unaccepted,Lyue,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2577,20,5,20,17
Accepted,wasdzxc,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,1925,20,5,20,17
Accepted,jlyzxxm1,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2578,20,5,20,17
Unaccepted,cys12138,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2579,20,5,20,17
Unaccepted,khqinzheng,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2052,20,5,20,17
Accepted,青莲梵音,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,1457,20,5,20,17
Accepted,4GHY,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2580,20,5,20,17
Accepted,XCJ2000,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2581,20,5,20,17
Unaccepted,yqs2530950074,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2582,20,5,20,17
Accepted,飒飒琦,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2583,20,5,20,17
Accepted,xianzhi,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,1444,20,5,20,17
Accepted,th31nk,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2584,20,5,20,17
Unaccepted,Xx2020,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2585,20,5,20,17
Accepted,yuerrrrr,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,749,20,5,20,17
Unaccepted,FatFairy,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2586,20,5,20,17
Accepted,wangqiankun,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2587,20,5,20,17
Unaccepted,lxf732175344,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2588,20,5,20,17
Unaccepted,Code_Stu,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2589,20,5,20,17
Unaccepted,suolk,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2590,20,5,20,17
Unaccepted,CCSU__MI,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2591,20,5,20,17
Unaccepted,loveMyDream,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2592,20,5,20,17
Unaccepted,初二刘晨皓,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,0,2245,20,5,20,17
Accepted,len2lucy,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2593,20,5,20,17
Accepted,chenzhongren,P1025,"NOIp提高组
2001(或之前)",61.55,0.53,普及/提高-,1,2594,20,5,20,17
